CustomerID,Country,FirstPurchase,LastPurchase,Segment,R_Raw,F_Raw,M_Raw,R_Score,F_Score,M_Score,RFM_Score,ChurnedProbability,CLV_12months,predicted_purchase_1yr
13580,United Kingdom,2010-10-29,2010-10-29,Hibernating,406,1,107.75,2,1,1,4,0.8226,,
14661,United Kingdom,2011-11-13,2011-11-13,Hibernating,26,1,107.95,4,1,1,6,0.8226,,
14374,United Kingdom,2010-06-16,2010-06-16,Hibernating,541,1,108.0,1,1,1,3,0.8226,,
15935,United Kingdom,2011-04-14,2011-04-14,Hibernating,239,1,108.04,2,2,1,5,0.7239,,
16106,United Kingdom,2011-10-05,2011-10-05,Hibernating,65,1,108.38,3,1,1,5,0.8226,,
15875,United Kingdom,2010-03-03,2010-03-03,Hibernating,646,1,108.52,1,1,1,3,0.8226,,
13170,United Kingdom,2011-11-13,2011-11-13,Hibernating,26,1,108.81,4,1,1,6,0.8226,,
14345,United Kingdom,2011-11-01,2011-11-01,Hibernating,38,1,108.98,4,1,1,6,0.8226,,
14721,United Kingdom,2010-11-25,2010-11-25,Hibernating,379,1,109.07,2,2,1,5,0.7239,,
16664,United Kingdom,2010-05-19,2010-05-19,Hibernating,569,1,109.2,1,1,1,3,0.8226,,
16064,United Kingdom,2009-12-14,2009-12-14,Hibernating,725,1,109.31,1,1,1,3,0.8226,,
16363,United Kingdom,2011-10-17,2011-10-17,Hibernating,53,1,109.36,4,1,1,6,0.8226,,
14033,United Kingdom,2010-06-02,2010-06-02,Hibernating,555,1,109.44,1,1,1,3,0.8226,,
15851,United Kingdom,2010-07-01,2010-07-01,Hibernating,526,1,109.73,1,1,1,3,0.8226,,
17836,United Kingdom,2011-10-23,2011-10-23,Hibernating,47,1,109.83,4,1,1,6,0.8226,,
17909,United Kingdom,2009-12-02,2009-12-02,Hibernating,737,1,110.05,1,1,1,3,0.8226,,
14641,United Kingdom,2011-11-18,2011-11-18,Hibernating,21,1,110.46,4,1,1,6,0.8226,,
16963,United Kingdom,2011-06-05,2011-06-05,Hibernating,187,1,110.55,2,2,1,5,0.7239,,
14787,United Kingdom,2010-08-25,2010-08-25,Hibernating,471,1,110.65,1,1,1,3,0.8226,,
18256,United Kingdom,2010-11-17,2010-11-17,Hibernating,387,1,110.7,2,1,1,4,0.8226,,
17957,United Kingdom,2011-10-04,2011-10-04,Hibernating,66,1,110.72,3,1,1,5,0.8226,,
15853,United Kingdom,2011-10-19,2011-10-19,Hibernating,51,1,110.8,4,1,1,6,0.8226,,
15537,United Kingdom,2011-06-29,2011-06-29,Hibernating,163,1,110.92,3,2,1,6,0.7239,,
12692,France,2010-03-12,2010-03-12,Hibernating,637,1,110.95,1,1,1,3,0.8226,,
14509,United Kingdom,2010-06-23,2010-06-23,Hibernating,534,1,110.95,1,1,1,3,0.8226,,
14464,United Kingdom,2010-03-22,2010-05-20,Hibernating,568,2,111.0,1,2,1,4,0.7188,5.44,0.19
15352,United Kingdom,2010-06-09,2010-06-09,Hibernating,548,1,111.15,1,1,1,3,0.8226,,
17208,United Kingdom,2010-11-09,2010-11-09,Hibernating,395,1,111.15,2,1,1,4,0.8226,,
18120,United Kingdom,2011-05-09,2011-05-09,Hibernating,214,1,111.15,2,2,1,5,0.7239,,
17887,United Kingdom,2011-08-02,2011-08-02,Hibernating,129,1,111.35,3,2,1,6,0.7239,,
17304,United Kingdom,2010-06-23,2010-06-23,Hibernating,534,1,111.5,1,1,1,3,0.8226,,
14668,United Kingdom,2010-09-20,2010-09-20,Hibernating,445,1,111.63,1,1,1,3,0.8226,,
14750,United Kingdom,2009-12-03,2009-12-03,Hibernating,736,1,112.03,1,1,1,3,0.8226,,
13193,United Kingdom,2011-10-09,2011-10-09,Hibernating,61,1,112.08,3,1,1,5,0.8226,,
12756,Japan,2011-09-14,2011-09-14,Hibernating,86,1,112.08,3,2,1,6,0.7239,,
17900,United Kingdom,2011-06-02,2011-06-02,Hibernating,190,2,112.2,2,2,1,5,0.7188,19.16,0.94
13620,United Kingdom,2010-06-29,2010-06-29,Hibernating,528,1,112.34,1,1,1,3,0.8226,,
15610,United Kingdom,2011-10-19,2011-10-19,Hibernating,51,1,112.46,4,1,1,6,0.8226,,
13241,United Kingdom,2010-10-24,2010-10-24,Hibernating,411,1,112.53,1,1,1,3,0.8226,,
18129,United Kingdom,2011-04-10,2011-04-10,Hibernating,243,1,112.55,2,2,1,5,0.7239,,
16697,United Kingdom,2011-04-12,2011-04-12,Hibernating,241,1,112.75,2,2,1,5,0.7239,,
14689,United Kingdom,2011-05-15,2011-05-15,Hibernating,208,1,112.8,2,2,1,5,0.7239,,
18148,United Kingdom,2010-03-03,2010-03-03,Hibernating,646,1,112.85,1,1,1,3,0.8226,,
17784,United Kingdom,2010-06-07,2010-06-07,Hibernating,550,1,112.86,1,1,1,3,0.8226,,
16821,United Kingdom,2010-11-23,2010-11-23,Hibernating,381,1,113.35,2,2,1,5,0.7239,,
18105,United Kingdom,2011-11-02,2011-11-02,Hibernating,37,1,113.48,4,1,1,6,0.8226,,
14457,United Kingdom,2011-02-02,2011-02-02,Hibernating,310,1,113.64,2,2,1,5,0.7239,,
15056,United Kingdom,2010-07-07,2010-07-07,Hibernating,520,1,113.65,1,1,1,3,0.8226,,
17275,United Kingdom,2010-11-21,2010-11-21,Hibernating,383,1,114.1,2,1,1,4,0.8226,,
14582,United Kingdom,2011-10-30,2011-10-30,Hibernating,40,1,114.11,4,1,1,6,0.8226,,
12938,United Kingdom,2011-11-14,2011-11-14,Hibernating,25,1,114.14,4,1,1,6,0.8226,,
14652,United Kingdom,2011-09-23,2011-09-23,Hibernating,77,1,114.18,3,1,1,5,0.8226,,
14632,United Kingdom,2011-03-22,2011-03-22,Hibernating,262,1,114.56,2,2,1,5,0.7239,,
16247,United Kingdom,2011-06-22,2011-06-22,Hibernating,170,1,114.56,3,2,1,6,0.7239,,
13188,United Kingdom,2011-11-28,2011-11-28,Hibernating,11,1,114.6,5,1,1,7,0.8226,,
15905,United Kingdom,2010-06-14,2010-06-14,Hibernating,543,1,114.69,1,1,1,3,0.8226,,
17401,United Kingdom,2010-06-16,2010-06-16,Hibernating,541,1,114.85,1,1,1,3,0.8226,,
18012,United Kingdom,2009-12-16,2009-12-16,Hibernating,723,1,115.3,1,1,1,3,0.8226,,
18027,United Kingdom,2011-09-02,2011-09-02,Hibernating,98,1,115.31,3,2,1,6,0.7239,,
16068,United Kingdom,2010-04-25,2010-04-25,Hibernating,593,1,115.73,1,1,1,3,0.8226,,
14143,United Kingdom,2011-07-29,2011-07-29,Hibernating,133,1,115.8,3,2,1,6,0.7239,,
14874,United Kingdom,2010-06-22,2010-06-22,Hibernating,535,1,116.18,1,1,1,3,0.8226,,
17117,United Kingdom,2011-02-24,2011-02-24,Hibernating,288,1,116.2,2,2,1,5,0.7239,,
14726,United Kingdom,2010-02-23,2010-02-23,Hibernating,654,1,116.5,1,1,1,3,0.8226,,
16959,United Kingdom,2011-09-13,2011-09-13,Hibernating,87,1,117.35,3,2,1,6,0.7239,,
17654,United Kingdom,2011-03-07,2011-03-07,Hibernating,277,1,117.55,2,2,1,5,0.7239,,
16291,Portugal,2010-01-26,2010-01-26,Hibernating,682,1,117.72,1,1,1,3,0.8226,,
12929,United Kingdom,2011-02-01,2011-02-01,Hibernating,311,1,117.85,2,2,1,5,0.7239,,
14076,United Kingdom,2011-08-02,2011-08-02,Hibernating,129,1,118.67,3,2,1,6,0.7239,,
14155,United Kingdom,2011-03-18,2011-03-18,Hibernating,266,1,118.75,2,2,1,5,0.7239,,
17079,United Kingdom,2011-09-22,2011-09-22,Hibernating,78,1,118.8,3,1,1,5,0.8226,,
17280,United Kingdom,2010-09-27,2010-09-27,Hibernating,438,1,118.86,1,1,1,3,0.8226,,
15843,United Kingdom,2011-02-09,2011-02-09,Hibernating,303,1,118.95,2,2,1,5,0.7239,,
17177,United Kingdom,2010-07-22,2010-07-22,Hibernating,505,1,119.5,1,1,1,3,0.8226,,
17541,United Kingdom,2010-07-18,2010-07-18,Hibernating,509,1,119.86,1,1,1,3,0.8226,,
15161,United Kingdom,2010-11-16,2010-11-16,Hibernating,388,1,119.92,2,1,1,4,0.8226,,
14453,United Kingdom,2011-06-02,2011-06-02,Hibernating,190,1,119.93,2,2,1,5,0.7239,,
14259,United Kingdom,2011-07-21,2011-07-21,Hibernating,141,1,120.0,3,2,1,6,0.7239,,
18015,United Kingdom,2011-12-05,2011-12-05,Hibernating,4,1,120.03,5,1,1,7,0.8226,,
17543,United Kingdom,2010-06-08,2010-06-08,Hibernating,549,1,120.05,1,1,1,3,0.8226,,
14444,United Kingdom,2010-09-09,2010-09-09,Hibernating,456,1,120.44,1,1,1,3,0.8226,,
14165,United Kingdom,2011-03-09,2011-03-09,Hibernating,275,1,120.44,2,2,1,5,0.7239,,
14884,United Kingdom,2010-02-08,2010-02-08,Hibernating,669,1,120.6,1,1,1,3,0.8226,,
17446,United Kingdom,2011-02-02,2011-06-16,Hibernating,176,2,120.9,3,2,1,6,0.7188,21.53,1.38
17260,United Kingdom,2010-10-24,2010-10-24,Hibernating,411,1,120.95,1,1,1,3,0.8226,,
15049,United Kingdom,2011-03-11,2011-03-11,Hibernating,273,1,121.17,2,2,1,5,0.7239,,
13182,United Kingdom,2011-10-25,2011-10-25,Hibernating,45,1,121.18,4,1,1,6,0.8226,,
13244,United Kingdom,2011-09-08,2011-09-08,Hibernating,92,1,121.74,3,2,1,6,0.7239,,
13084,United Kingdom,2010-08-05,2010-08-05,Hibernating,491,1,122.4,1,1,1,3,0.8226,,
16073,United Kingdom,2011-02-15,2011-02-15,Hibernating,297,1,122.4,2,2,1,5,0.7239,,
12969,United Kingdom,2010-04-16,2010-04-16,Hibernating,602,1,122.45,1,1,1,3,0.8226,,
13638,United Kingdom,2011-11-24,2011-11-24,Hibernating,15,1,122.64,5,1,1,7,0.8226,,
13876,United Kingdom,2011-10-07,2011-10-07,Hibernating,63,1,122.7,3,1,1,5,0.8226,,
16397,United Kingdom,2010-03-21,2010-03-21,Hibernating,628,1,123.13,1,1,1,3,0.8226,,
14187,United Kingdom,2010-08-23,2010-08-23,Hibernating,473,1,123.5,1,1,1,3,0.8226,,
13968,United Kingdom,2010-10-12,2010-10-12,Hibernating,423,1,123.66,1,1,1,3,0.8226,,
15779,United Kingdom,2010-06-25,2010-09-02,Hibernating,463,2,124.08,1,2,1,4,0.7188,5.62,0.32
18000,United Kingdom,2010-05-24,2010-05-24,Hibernating,564,1,124.25,1,1,1,3,0.8226,,
12773,Portugal,2010-05-24,2010-05-24,Hibernating,564,1,124.25,1,1,1,3,0.8226,,
17316,United Kingdom,2010-10-15,2010-10-15,Hibernating,420,1,124.45,1,1,1,3,0.8226,,
16849,United Kingdom,2011-06-06,2011-06-06,Hibernating,186,1,124.57,3,2,1,6,0.7239,,
13312,United Kingdom,2010-09-14,2010-09-14,Hibernating,451,1,124.75,1,1,1,3,0.8226,,
17818,United Kingdom,2009-12-02,2009-12-02,Hibernating,737,1,124.78,1,1,1,3,0.8226,,
17148,United Kingdom,2011-10-19,2011-10-19,Hibernating,51,1,124.88,4,1,1,6,0.8226,,
13912,United Kingdom,2010-10-12,2010-10-12,Hibernating,423,1,124.95,1,1,1,3,0.8226,,
15731,United Kingdom,2010-06-04,2010-06-04,Hibernating,553,1,125.3,1,1,1,3,0.8226,,
15017,United Kingdom,2011-11-06,2011-11-06,Hibernating,33,1,125.58,4,1,1,6,0.8226,,
16925,United Kingdom,2010-06-17,2010-06-17,Hibernating,540,1,125.65,1,1,1,3,0.8226,,
17847,United Kingdom,2010-03-04,2010-07-12,Hibernating,515,2,125.74,1,2,1,4,0.7188,6.49,0.37
13522,United Kingdom,2011-11-09,2011-11-09,Hibernating,30,1,125.8,4,1,1,6,0.8226,,
12814,Poland,2011-08-30,2011-08-30,Hibernating,101,1,125.92,3,2,1,6,0.7239,,
17657,United Kingdom,2010-10-05,2010-10-05,Hibernating,430,1,126.0,1,1,1,3,0.8226,,
13794,United Kingdom,2010-06-11,2010-06-11,Hibernating,546,1,126.03,1,1,1,3,0.8226,,
16294,United Kingdom,2010-08-20,2010-08-20,Hibernating,476,1,126.05,1,1,1,3,0.8226,,
15463,United Kingdom,2011-11-10,2011-11-10,Hibernating,29,1,126.14,4,1,1,6,0.8226,,
14751,United Kingdom,2009-12-13,2010-01-24,Hibernating,684,2,126.45,1,2,1,4,0.7188,1.94,0.1
16973,United Kingdom,2010-11-18,2010-11-18,Hibernating,386,1,127.0,2,1,1,4,0.8226,,
13666,United Kingdom,2009-12-04,2011-10-10,Hibernating,60,5,127.05,3,4,1,8,0.4308,16.55,2.24
15923,United Kingdom,2010-12-02,2010-12-02,Hibernating,372,1,127.08,2,2,1,5,0.7239,,
15578,United Kingdom,2011-06-30,2011-06-30,Hibernating,162,1,127.1,3,2,1,6,0.7239,,
13586,United Kingdom,2010-06-16,2010-06-16,Hibernating,541,1,127.28,1,1,1,3,0.8226,,
13053,United Kingdom,2010-03-28,2010-03-28,Hibernating,621,1,127.65,1,1,1,3,0.8226,,
17297,United Kingdom,2011-11-22,2011-11-22,Hibernating,17,1,128.18,5,1,1,7,0.8226,,
15892,United Kingdom,2010-02-08,2010-02-08,Hibernating,669,1,128.2,1,1,1,3,0.8226,,
16251,United Kingdom,2010-07-15,2010-07-15,Hibernating,512,1,128.31,1,1,1,3,0.8226,,
17089,United Kingdom,2010-11-18,2010-11-18,Hibernating,386,1,128.45,2,1,1,4,0.8226,,
16828,United Kingdom,2011-08-19,2011-09-07,Hibernating,93,2,128.5,3,2,1,6,0.7188,46.86,2.6
17056,United Kingdom,2009-12-01,2009-12-01,Hibernating,738,1,128.6,1,1,1,3,0.8226,,
13071,United Kingdom,2010-04-06,2010-04-06,Hibernating,612,1,129.22,1,1,1,3,0.8226,,
12555,Spain,2010-01-26,2010-01-26,Hibernating,682,1,129.23,1,1,1,3,0.8226,,
14999,United Kingdom,2010-04-26,2010-04-26,Hibernating,592,1,129.48,1,1,1,3,0.8226,,
15317,United Kingdom,2010-01-31,2010-01-31,Hibernating,677,1,129.75,1,1,1,3,0.8226,,
17762,United Kingdom,2010-09-09,2010-09-09,Hibernating,456,1,129.75,1,1,1,3,0.8226,,
16288,United Kingdom,2010-08-26,2010-08-26,Hibernating,470,1,129.85,1,1,1,3,0.8226,,
16410,United Kingdom,2009-12-05,2009-12-05,Hibernating,734,1,130.32,1,1,1,3,0.8226,,
17240,United Kingdom,2010-04-22,2010-04-22,Hibernating,596,1,130.6,1,1,1,3,0.8226,,
15844,United Kingdom,2011-10-24,2011-10-24,Hibernating,46,1,130.74,4,1,1,6,0.8226,,
16865,United Kingdom,2010-11-03,2010-11-03,Hibernating,401,1,130.95,2,1,1,4,0.8226,,
17225,United Kingdom,2010-05-07,2010-05-07,Hibernating,581,1,131.15,1,1,1,3,0.8226,,
15409,United Kingdom,2009-12-18,2009-12-18,Hibernating,721,1,131.25,1,1,1,3,0.8226,,
14378,United Kingdom,2010-03-28,2010-03-28,Hibernating,621,1,131.25,1,1,1,3,0.8226,,
14795,United Kingdom,2011-06-26,2011-06-26,Hibernating,166,1,131.45,3,2,1,6,0.7239,,
17455,United Kingdom,2011-05-20,2011-05-20,Hibernating,203,1,131.7,2,2,1,5,0.7239,,
17565,United Kingdom,2010-05-02,2010-05-02,Hibernating,586,1,131.83,1,1,1,3,0.8226,,
14438,United Kingdom,2011-02-06,2011-02-06,Hibernating,306,1,131.9,2,2,1,5,0.7239,,
12512,Israel,2011-10-04,2011-10-04,Hibernating,66,2,132.18,3,2,1,6,0.7188,25.08,3.56
12964,United Kingdom,2010-09-28,2010-09-28,Hibernating,437,1,132.24,1,1,1,3,0.8226,,
12467,USA,2010-10-12,2010-10-12,Hibernating,423,1,132.8,1,1,1,3,0.8226,,
17826,United Kingdom,2010-11-30,2010-11-30,Hibernating,374,1,133.34,2,2,1,5,0.7239,,
17881,United Kingdom,2011-02-08,2011-02-08,Hibernating,304,1,133.35,2,2,1,5,0.7239,,
14349,United Kingdom,2011-11-29,2011-11-29,Hibernating,10,1,133.5,5,1,1,7,0.8226,,
16886,United Kingdom,2010-09-09,2010-09-09,Hibernating,456,1,134.0,1,1,1,3,0.8226,,
14280,United Kingdom,2011-05-27,2011-05-27,Hibernating,196,1,134.04,2,2,1,5,0.7239,,
16486,United Kingdom,2010-06-20,2010-06-20,Hibernating,537,1,134.36,1,1,1,3,0.8226,,
15926,United Kingdom,2010-06-15,2010-06-15,Hibernating,542,1,134.44,1,1,1,3,0.8226,,
14174,United Kingdom,2011-11-06,2011-11-06,Hibernating,33,1,134.46,4,1,1,6,0.8226,,
14340,United Kingdom,2011-05-05,2011-05-05,Hibernating,218,1,134.7,2,2,1,5,0.7239,,
16055,United Kingdom,2011-05-03,2011-05-03,Hibernating,220,1,134.8,2,2,1,5,0.7239,,
13119,United Kingdom,2010-02-09,2010-02-09,Hibernating,668,1,134.9,1,1,1,3,0.8226,,
13364,United Kingdom,2011-09-29,2011-09-29,Hibernating,71,1,134.96,3,1,1,5,0.8226,,
17199,United Kingdom,2010-05-06,2010-05-06,Hibernating,582,1,135.04,1,1,1,3,0.8226,,
17960,United Kingdom,2010-03-08,2011-06-21,Hibernating,171,3,135.08,3,3,1,7,0.5848,7.13,1.44
13702,United Kingdom,2010-09-20,2010-09-20,Hibernating,445,1,135.18,1,1,1,3,0.8226,,
17972,United Kingdom,2011-04-12,2011-04-12,Hibernating,241,1,135.19,2,2,1,5,0.7239,,
13144,United Kingdom,2010-10-04,2011-01-11,Hibernating,332,2,135.35,2,2,1,5,0.7188,16.16,0.67
14588,United Kingdom,2010-05-10,2010-05-10,Hibernating,578,1,135.39,1,1,1,3,0.8226,,
13076,United Kingdom,2010-09-08,2010-09-08,Hibernating,457,1,135.4,1,1,1,3,0.8226,,
16665,United Kingdom,2010-12-12,2010-12-12,Hibernating,362,1,135.4,2,2,1,5,0.7239,,
14391,United Kingdom,2010-05-12,2010-05-12,Hibernating,576,1,135.6,1,1,1,3,0.8226,,
16114,United Kingdom,2011-06-22,2011-06-22,Hibernating,170,1,135.75,3,2,1,6,0.7239,,
15419,United Kingdom,2011-11-15,2011-11-15,Hibernating,24,1,135.86,4,1,1,6,0.8226,,
14889,United Kingdom,2011-01-07,2011-01-07,Hibernating,336,1,135.9,2,2,1,5,0.7239,,
17583,United Kingdom,2010-05-28,2010-05-28,Hibernating,560,1,135.95,1,1,1,3,0.8226,,
12968,United Kingdom,2011-08-19,2011-08-19,Hibernating,112,1,135.95,3,2,1,6,0.7239,,
14366,United Kingdom,2010-07-02,2010-07-02,Hibernating,525,1,136.0,1,1,1,3,0.8226,,
16462,United Kingdom,2011-03-01,2011-09-27,Hibernating,73,3,136.0,3,3,1,7,0.5848,126.14,2.87
16876,United Kingdom,2010-11-01,2010-11-01,Hibernating,403,1,136.01,2,1,1,4,0.8226,,
16651,United Kingdom,2010-05-02,2010-05-02,Hibernating,586,1,136.2,1,1,1,3,0.8226,,
16289,United Kingdom,2010-09-03,2010-09-03,Hibernating,462,1,136.31,1,1,1,3,0.8226,,
14604,United Kingdom,2010-03-16,2010-03-16,Hibernating,633,1,136.36,1,1,1,3,0.8226,,
16237,United Kingdom,2010-09-28,2010-09-28,Hibernating,437,1,136.65,1,1,1,3,0.8226,,
13195,United Kingdom,2010-10-21,2010-10-21,Hibernating,414,1,136.73,1,1,1,3,0.8226,,
13907,United Kingdom,2010-01-17,2010-01-17,Hibernating,691,1,136.8,1,1,1,3,0.8226,,
15836,United Kingdom,2011-10-20,2011-10-20,Hibernating,50,1,137.37,4,1,1,6,0.8226,,
13279,United Kingdom,2011-09-22,2011-09-22,Hibernating,78,1,137.75,3,1,1,5,0.8226,,
16396,United Kingdom,2010-08-20,2010-08-20,Hibernating,476,1,137.8,1,1,1,3,0.8226,,
15848,United Kingdom,2010-03-28,2010-03-28,Hibernating,621,1,137.99,1,1,1,3,0.8226,,
15663,United Kingdom,2011-08-25,2011-08-25,Hibernating,106,1,138.14,3,2,1,6,0.7239,,
17982,United Kingdom,2010-01-28,2010-01-28,Hibernating,680,1,138.18,1,1,1,3,0.8226,,
13716,United Kingdom,2011-03-15,2011-03-15,Hibernating,269,1,138.28,2,2,1,5,0.7239,,
12902,United Kingdom,2011-03-20,2011-03-20,Hibernating,264,1,138.68,2,2,1,5,0.7239,,
13273,United Kingdom,2011-08-18,2011-08-18,Hibernating,113,1,138.98,3,2,1,6,0.7239,,
18209,United Kingdom,2011-11-11,2011-11-11,Hibernating,28,1,139.1,4,1,1,6,0.8226,,
14707,United Kingdom,2010-05-12,2010-09-30,Hibernating,435,2,139.2,1,2,1,4,0.7188,34.08,0.5
14772,United Kingdom,2011-08-19,2011-08-19,Hibernating,112,1,139.26,3,2,1,6,0.7239,,
16483,United Kingdom,2011-05-31,2011-05-31,Hibernating,192,1,139.35,2,2,1,5,0.7239,,
16840,United Kingdom,2010-02-03,2010-04-15,Hibernating,603,2,139.85,1,2,1,4,0.7188,3.23,0.18
13839,United Kingdom,2010-08-10,2010-08-10,Hibernating,486,1,139.95,1,1,1,3,0.8226,,
15324,United Kingdom,2010-01-07,2010-01-07,Hibernating,701,1,140.22,1,1,1,3,0.8226,,
13483,United Kingdom,2011-10-05,2011-10-05,Hibernating,65,1,140.34,3,1,1,5,0.8226,,
15702,Nigeria,2010-01-26,2010-08-20,Hibernating,476,2,140.39,1,2,1,4,0.7188,3.72,0.5
15388,Canada,2011-03-14,2011-03-14,Hibernating,270,1,140.54,2,2,1,5,0.7239,,
14773,United Kingdom,2010-04-26,2010-04-26,Hibernating,592,1,140.55,1,1,1,3,0.8226,,
17959,United Kingdom,2010-04-26,2010-04-26,Hibernating,592,1,140.75,1,1,1,3,0.8226,,
12636,USA,2009-12-01,2009-12-01,Hibernating,738,1,141.0,1,1,1,3,0.8226,,
17273,United Kingdom,2010-10-11,2010-10-11,Hibernating,424,1,141.12,1,1,1,3,0.8226,,
14041,United Kingdom,2011-03-18,2011-03-18,Hibernating,266,1,141.41,2,2,1,5,0.7239,,
18038,United Kingdom,2010-06-01,2010-06-01,Hibernating,556,1,141.48,1,1,1,3,0.8226,,
17859,United Kingdom,2011-02-08,2011-02-08,Hibernating,304,1,141.92,2,2,1,5,0.7239,,
14386,United Kingdom,2011-02-16,2011-02-16,Hibernating,296,1,142.4,2,2,1,5,0.7239,,
16507,United Kingdom,2010-05-16,2010-05-16,Hibernating,572,1,142.71,1,1,1,3,0.8226,,
15761,United Kingdom,2010-09-23,2010-09-23,Hibernating,442,1,143.05,1,1,1,3,0.8226,,
17149,United Kingdom,2010-09-14,2010-09-14,Hibernating,451,1,143.1,1,1,1,3,0.8226,,
15705,United Kingdom,2011-05-22,2011-05-22,Hibernating,201,1,143.1,2,2,1,5,0.7239,,
14574,United Kingdom,2009-12-07,2009-12-07,Hibernating,732,1,143.7,1,1,1,3,0.8226,,
12387,Australia,2010-10-20,2010-10-20,Hibernating,415,1,143.94,1,1,1,3,0.8226,,
12587,Finland,2011-12-02,2011-12-02,Hibernating,7,1,144.0,5,1,1,7,0.8226,,
17186,United Kingdom,2011-10-10,2011-10-24,Hibernating,46,2,144.0,4,2,1,7,0.7188,299.0,4.27
15816,United Kingdom,2010-06-15,2010-06-15,Hibernating,542,2,144.15,1,2,1,4,0.7188,1.28,0.08
14109,United Kingdom,2011-09-28,2011-09-28,Hibernating,72,1,144.2,3,1,1,5,0.8226,,
17938,United Kingdom,2010-10-15,2010-10-15,Hibernating,420,1,144.29,1,1,1,3,0.8226,,
16852,United Kingdom,2011-06-16,2011-11-29,Hibernating,10,2,144.91,5,3,1,9,0.591,49.09,2.72
15902,United Kingdom,2010-11-24,2010-11-24,Hibernating,380,1,145.01,2,2,1,5,0.7239,,
16598,United Kingdom,2011-02-27,2011-02-27,Hibernating,285,1,145.05,2,2,1,5,0.7239,,
14972,United Kingdom,2010-11-23,2011-08-03,Hibernating,128,2,145.07,3,2,1,6,0.7188,13.57,1.38
15937,United Kingdom,2011-10-06,2011-10-06,Hibernating,64,1,145.35,3,1,1,5,0.8226,,
13866,United Kingdom,2011-09-26,2011-09-26,Hibernating,74,1,145.67,3,1,1,5,0.8226,,
12565,Saudi Arabia,2011-02-24,2011-02-24,Hibernating,288,1,145.92,2,2,1,5,0.7239,,
18137,United Kingdom,2010-06-06,2010-06-06,Hibernating,551,2,145.99,1,2,1,4,0.7188,0.62,0.08
15496,United Kingdom,2010-03-18,2010-03-18,Hibernating,631,1,146.14,1,1,1,3,0.8226,,
14683,United Kingdom,2010-04-30,2010-04-30,Hibernating,588,1,146.56,1,1,1,3,0.8226,,
17030,United Kingdom,2011-10-07,2011-10-07,Hibernating,63,1,146.87,3,1,1,5,0.8226,,
12858,United Kingdom,2010-11-21,2010-11-21,Hibernating,383,1,147.27,2,1,1,4,0.8226,,
17794,United Kingdom,2010-01-20,2010-01-22,Hibernating,686,2,147.3,1,2,1,4,0.7188,1.04,0.05
14098,United Kingdom,2011-11-03,2011-11-03,Hibernating,36,1,147.35,4,1,1,6,0.8226,,
16724,United Kingdom,2010-10-31,2010-10-31,Hibernating,404,1,147.35,2,1,1,4,0.8226,,
15479,United Kingdom,2009-12-06,2009-12-06,Hibernating,733,1,147.4,1,1,1,3,0.8226,,
13578,United Kingdom,2010-10-26,2010-10-26,Hibernating,409,1,147.66,2,1,1,4,0.8226,,
13457,United Kingdom,2009-12-02,2010-01-20,Hibernating,688,2,148.22,1,2,1,4,0.7188,1.94,0.11
17592,United Kingdom,2009-12-01,2009-12-01,Hibernating,738,1,148.3,1,1,1,3,0.8226,,
15283,United Kingdom,2010-07-09,2010-11-14,Hibernating,390,3,148.33,2,3,1,6,0.5848,12.38,0.73
15526,United Kingdom,2011-11-06,2011-11-06,Hibernating,33,2,148.44,4,3,1,8,0.591,204.11,5.43
13125,United Kingdom,2010-07-04,2010-07-04,Hibernating,523,1,148.62,1,1,1,3,0.8226,,
17953,United Kingdom,2010-06-17,2010-06-17,Hibernating,540,1,148.67,1,1,1,3,0.8226,,
17549,United Kingdom,2011-10-19,2011-11-16,Hibernating,23,2,148.86,4,3,1,8,0.591,131.32,5.02
13003,United Kingdom,2011-05-09,2011-08-26,Hibernating,105,3,149.05,3,3,1,7,0.5848,79.4,3.2
15435,United Kingdom,2011-11-17,2011-11-17,Hibernating,22,1,149.29,4,1,1,6,0.8226,,
17390,United Kingdom,2010-10-15,2010-10-15,Hibernating,420,1,149.3,1,1,1,3,0.8226,,
17946,United Kingdom,2011-03-25,2011-04-20,Hibernating,233,2,149.58,2,2,1,5,0.7188,8.37,0.83
13257,United Kingdom,2010-09-29,2010-09-29,Hibernating,436,1,149.75,1,1,1,3,0.8226,,
17234,United Kingdom,2011-06-10,2011-06-10,Hibernating,182,1,149.89,3,2,1,6,0.7239,,
14845,United Kingdom,2010-04-19,2010-04-19,Hibernating,599,1,150.0,1,1,1,3,0.8226,,
15474,United Kingdom,2010-04-23,2010-04-23,Hibernating,595,1,150.35,1,1,1,3,0.8226,,
18200,United Kingdom,2011-08-25,2011-08-25,Hibernating,106,1,150.35,3,2,1,6,0.7239,,
14084,United Kingdom,2010-07-15,2010-07-15,Hibernating,512,1,150.5,1,1,1,3,0.8226,,
15775,United Kingdom,2010-03-18,2011-04-08,Hibernating,245,2,150.5,2,2,1,5,0.7188,16.03,0.86
15991,United Kingdom,2010-06-23,2010-06-23,Hibernating,534,1,150.55,1,1,1,3,0.8226,,
14980,United Kingdom,2009-12-02,2009-12-02,Hibernating,737,1,150.68,1,1,1,3,0.8226,,
12959,United Kingdom,2010-08-12,2010-08-12,Hibernating,484,1,150.95,1,1,1,3,0.8226,,
